full time series of predicted survey index
survey year spp area pred_survey
2 61 3 1  1.28163e-22 1.57304e-21 2.64008e-21 9.15895e-21 4.77343e-22
2 61 4 1  6.44921e-15 1.33974e-14 9.07254e-15 6.10018e-15 1.21313e-14
2 61 5 1  8.41938e-06 4.21651e-05 5.46278e-05 2.60345e-09 7.891e-12
2 61 6 1  8.72496e-19 3.32232e-17 4.56016e-17 7.97926e-17 4.46123e-18
2 61 7 1  0.106564 0.0271046 0.0129074 0.00499788 0.00133021
2 61 8 1  6.81933e-18 5.97996e-17 7.31965e-17 7.71292e-17 3.43207e-22
2 61 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 61 10 1  1.84383e-18 2.59167e-17 3.07473e-17 3.47561e-17 7.06341e-17
2 62 1 1  0.0682396 0.0782769 0.0603369 0.0421938 0.0173121
2 62 2 1  4.78625e-19 9.34491e-18 1.75591e-17 2.96865e-17 1.18116e-21
2 62 3 1  9.34875e-23 1.11207e-21 1.8774e-21 7.31783e-21 2.73147e-22
2 62 4 1  6.44921e-15 1.33974e-14 9.07253e-15 6.10018e-15 1.21317e-14
2 62 5 1  6.94955e-06 3.57011e-05 4.24246e-05 1.57009e-09 4.76332e-12
2 62 6 1  8.50681e-19 3.25873e-17 4.64984e-17 8.42804e-17 3.28547e-18
2 62 7 1  0.10602 0.0270923 0.0128919 0.00498887 0.00132727
2 62 8 1  6.81008e-18 5.981e-17 7.26414e-17 7.61791e-17 2.53358e-22
2 62 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 62 10 1  1.83193e-18 2.5879e-17 3.07429e-17 3.45765e-17 7.07378e-17
2 63 1 1  0.0670778 0.0774956 0.0600371 0.0419127 0.0171776
2 63 2 1  4.55621e-19 8.9293e-18 1.68504e-17 2.86945e-17 8.24851e-22
2 63 3 1  6.79924e-23 8.13547e-22 1.36193e-21 5.66152e-21 1.56301e-22
2 63 4 1  6.4492e-15 1.33974e-14 9.07253e-15 6.10018e-15 1.2132e-14
2 63 5 1  5.64499e-06 2.95926e-05 3.36537e-05 9.46896e-10 2.87533e-12
2 63 6 1  8.30769e-19 3.20909e-17 4.62034e-17 8.77098e-17 2.41958e-18
2 63 7 1  0.105609 0.027013 0.0128728 0.00498148 0.00132462
2 63 8 1  6.74279e-18 5.95128e-17 7.22995e-17 7.54036e-17 1.8703e-22
2 63 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 63 10 1  1.80875e-18 2.56496e-17 3.06172e-17 3.44849e-17 7.07373e-17
2 64 1 1  0.0683198 0.0773443 0.0594604 0.0415653 0.0168309
2 64 2 1  4.41781e-19 8.53705e-18 1.60814e-17 2.79488e-17 5.76026e-22
2 64 3 1  5.05094e-23 5.89539e-22 9.63698e-22 3.9742e-21 5.08467e-22
2 64 4 1  6.4492e-15 1.33974e-14 9.07253e-15 6.10018e-15 1.21322e-14
2 64 5 1  4.68146e-06 2.53303e-05 2.50575e-05 5.71056e-10 1.73567e-12
2 64 6 1  8.22823e-19 3.15431e-17 4.516e-17 8.58007e-17 8.18764e-18
2 64 7 1  0.105405 0.0269329 0.0128424 0.00497321 0.00132223
2 64 8 1  6.87595e-18 5.97448e-17 7.22954e-17 7.34994e-17 1.38067e-22
2 64 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 64 10 1  1.8254e-18 2.56307e-17 3.03759e-17 3.42821e-17 7.08402e-17
2 65 1 1  0.0661676 0.0768409 0.0592757 0.0411864 0.0163019
2 65 2 1  4.13932e-19 8.10457e-18 1.53341e-17 2.73958e-17 4.02262e-22
2 65 3 1  4.91615e-23 5.19998e-22 7.20563e-22 2.26136e-21 1.20218e-21
2 65 4 1  6.4492e-15 1.33974e-14 9.07253e-15 6.10017e-15 1.21324e-14
2 65 5 1  3.68353e-06 2.2826e-05 1.66114e-05 3.44394e-10 1.04772e-12
2 65 6 1  6.95109e-19 2.84744e-17 4.33185e-17 7.47998e-17 2.41141e-17
2 65 7 1  0.104488 0.0268202 0.0128077 0.00496299 0.00131984
2 65 8 1  6.80948e-18 6.03222e-17 7.29895e-17 7.05946e-17 1.01922e-22
2 65 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 65 10 1  1.77848e-18 2.5332e-17 3.03195e-17 3.41054e-17 7.0998e-17
2 66 1 1  0.0643796 0.074981 0.0585137 0.0408364 0.015738
2 66 2 1  3.8825e-19 7.59556e-18 1.44992e-17 2.59444e-17 9.26689e-19
2 66 3 1  4.69977e-23 4.93579e-22 6.60467e-22 1.37146e-21 1.39486e-21
2 66 4 1  6.4492e-15 1.33974e-14 9.07253e-15 6.10017e-15 1.21325e-14
2 66 5 1  2.76886e-06 2.01772e-05 1.00101e-05 2.07698e-10 6.32444e-13
2 66 6 1  5.52513e-19 2.3392e-17 3.83174e-17 6.49846e-17 3.7529e-17
2 66 7 1  0.103561 0.0266338 0.0127539 0.00495013 0.00131725
2 66 8 1  6.75376e-18 6.03177e-17 7.38612e-17 6.74444e-17 7.52395e-23
2 66 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 66 10 1  1.73907e-18 2.47481e-17 2.98103e-17 3.38509e-17 7.11705e-17
2 67 1 1  0.0650037 0.0741543 0.057375 0.0403013 0.0152624
2 67 2 1  3.87968e-19 7.2748e-18 1.36527e-17 2.34615e-17 2.70869e-18
2 67 3 1  4.5036e-23 4.67483e-22 6.16948e-22 1.02575e-21 1.30759e-21
2 67 4 1  6.4492e-15 1.33974e-14 9.07253e-15 6.10017e-15 1.21326e-14
2 67 5 1  2.03122e-06 1.67242e-05 6.03218e-06 1.25259e-10 3.81769e-13
2 67 6 1  4.6169e-19 1.88559e-17 3.16948e-17 5.55858e-17 4.62068e-17
2 67 7 1  0.102976 0.0264412 0.0126786 0.00493181 0.00131414
2 67 8 1  6.86245e-18 6.06038e-17 7.44811e-17 6.47888e-17 5.55423e-23
2 67 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 67 10 1  1.74904e-18 2.45509e-17 2.92468e-17 3.33246e-17 7.1158e-17
2 68 1 1  0.0669652 0.0753935 0.0571209 0.0398391 0.0153598
2 68 2 1  3.98405e-19 7.29961e-18 1.32024e-17 2.20562e-17 2.72686e-18
2 68 3 1  4.31964e-23 4.51572e-22 6.03415e-22 9.63137e-22 9.81577e-22
2 68 4 1  6.4492e-15 1.33974e-14 9.07253e-15 6.10017e-15 1.21327e-14
2 68 5 1  1.38821e-06 1.22081e-05 5.38885e-06 7.55415e-11 2.30451e-13
2 68 6 1  4.77541e-19 1.72232e-17 2.72133e-17 4.99729e-17 4.36564e-17
2 68 7 1  0.103003 0.0263175 0.0125994 0.00490768 0.00131009
2 68 8 1  6.99628e-18 6.12202e-17 7.42976e-17 6.57705e-17 4.10016e-23
2 68 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 68 10 1  1.79904e-18 2.49542e-17 2.92362e-17 3.29222e-17 7.05043e-17
2 69 1 1  0.0759012 0.080336 0.0583195 0.0398255 0.015824
2 69 2 1  4.29643e-19 7.69864e-18 1.32469e-17 2.12558e-17 1.90428e-18
2 69 3 1  3.76412e-23 4.32414e-22 6.15127e-22 1.0483e-21 5.61682e-22
2 69 4 1  6.4492e-15 1.33974e-14 9.07253e-15 6.10017e-15 1.21327e-14
2 69 5 1  1.19723e-06 7.63202e-06 6.35067e-06 4.55578e-11 1.39109e-13
2 69 6 1  6.7265e-19 2.19607e-17 2.68901e-17 5.02719e-17 3.21507e-17
2 69 7 1  0.105085 0.0264154 0.0125471 0.00488167 0.001305
2 69 8 1  7.55761e-18 6.2607e-17 7.38618e-17 6.93324e-17 3.02677e-23
2 69 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 69 10 1  1.96969e-18 2.66634e-17 3.00779e-17 3.30004e-17 6.95321e-17
2 70 1 1  0.071723 0.0833439 0.0616252 0.040504 0.0158196
2 70 2 1  4.02953e-19 7.78203e-18 1.36399e-17 2.11402e-17 1.32983e-18
2 70 3 1  2.62005e-23 3.13632e-22 5.14065e-22 1.14722e-21 3.21408e-22
2 70 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21327e-14
2 70 5 1  9.68798e-07 5.82088e-06 5.23853e-06 2.74751e-11 8.3972e-14
2 70 6 1  7.17125e-19 2.57278e-17 3.14137e-17 5.19637e-17 2.52589e-17
2 70 7 1  0.104487 0.0265878 0.0125721 0.00486385 0.00129939
2 70 8 1  7.30593e-18 6.45286e-17 7.53853e-17 7.00522e-17 2.23438e-23
2 70 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 70 10 1  1.89722e-18 2.70993e-17 3.18085e-17 3.40653e-17 6.92654e-17
2 71 1 1  0.0693259 0.0812334 0.0627502 0.0418168 0.0160402
2 71 2 1  3.83127e-19 7.47444e-18 1.36564e-17 2.11286e-17 9.28673e-19
2 71 3 1  1.92156e-23 2.26361e-22 3.74814e-22 1.07492e-21 1.83917e-22
2 71 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 71 5 1  7.6931e-07 4.51544e-06 4.32663e-06 1.65697e-11 5.06889e-14
2 71 6 1  7.42799e-19 2.72018e-17 3.54613e-17 5.41403e-17 2.14552e-17
2 71 7 1  0.103966 0.0265697 0.0126047 0.00486108 0.00129476
2 71 8 1  7.09054e-18 6.37106e-17 7.64466e-17 7.13521e-17 1.64943e-23
2 71 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 71 10 1  1.85417e-18 2.64191e-17 3.17716e-17 3.51762e-17 6.97001e-17
2 72 1 1  0.0741928 0.0816106 0.0621322 0.0424676 0.0160681
2 72 2 1  3.86828e-19 7.28907e-18 1.33173e-17 2.03895e-17 1.60963e-18
2 72 3 1  1.48063e-23 1.70885e-22 2.72795e-22 7.65644e-22 2.86252e-22
2 72 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 72 5 1  6.83805e-07 3.6182e-06 3.32816e-06 9.99292e-12 3.05978e-14
2 72 6 1  7.98905e-19 2.99231e-17 3.82521e-17 5.52406e-17 2.34693e-17
2 72 7 1  0.104687 0.0265688 0.0126102 0.00486358 0.00129197
2 72 8 1  7.41967e-18 6.35777e-17 7.69943e-17 7.07994e-17 1.21762e-23
2 72 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 72 10 1  1.92531e-18 2.67375e-17 3.13698e-17 3.52596e-17 7.06305e-17
2 73 1 1  0.0634899 0.0790929 0.0622707 0.0425042 0.0154694
2 73 2 1  3.45662e-19 6.86197e-18 1.29038e-17 1.89474e-17 3.55208e-18
2 73 3 1  1.39458e-23 1.43428e-22 1.9347e-22 4.14399e-22 4.8358e-22
2 73 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 73 5 1  5.18174e-07 3.25802e-06 2.00557e-06 6.02655e-12 1.84701e-14
2 73 6 1  5.48327e-19 2.41013e-17 3.86366e-17 5.19618e-17 3.69379e-17
2 73 7 1  0.101977 0.0264406 0.0126156 0.00486604 0.00129053
2 73 8 1  6.79076e-18 6.38289e-17 7.88249e-17 6.63696e-17 8.98856e-24
2 73 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 73 10 1  1.70887e-18 2.53527e-17 3.13866e-17 3.52585e-17 7.18085e-17
2 74 1 1  0.0631865 0.0740083 0.0596644 0.0423062 0.0154149
2 74 2 1  3.48966e-19 6.51846e-18 1.22264e-17 1.84418e-17 3.82244e-18
2 74 3 1  1.42612e-23 1.44995e-22 1.83639e-22 3.12716e-22 4.18163e-22
2 74 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 74 5 1  3.74786e-07 2.7131e-06 1.34647e-06 3.63451e-12 1.11493e-14
2 74 6 1  4.88159e-19 1.91827e-17 3.22022e-17 4.99339e-17 4.18736e-17
2 74 7 1  0.101293 0.0261142 0.01255 0.0048641 0.00128987
2 74 8 1  6.73741e-18 6.15986e-17 7.85596e-17 6.52572e-17 6.63541e-24
2 74 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 74 10 1  1.70321e-18 2.40729e-17 2.9488e-17 3.45896e-17 7.24063e-17
2 75 1 1  0.0618689 0.072013 0.0572293 0.0413214 0.0156901
2 75 2 1  3.3888e-19 6.4449e-18 1.18192e-17 1.87329e-17 2.66936e-18
2 75 3 1  1.17784e-23 1.3094e-22 1.86945e-22 3.13222e-22 2.93989e-22
2 75 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 75 5 1  2.69999e-07 2.02343e-06 1.1492e-06 2.19191e-12 6.73015e-15
2 75 6 1  5.06522e-19 1.87535e-17 2.81282e-17 4.73815e-17 3.93754e-17
2 75 7 1  0.101191 0.0259201 0.0124485 0.00484724 0.0012887
2 75 8 1  6.57195e-18 5.97207e-17 7.65971e-17 6.67111e-17 4.8983e-24
2 75 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 75 10 1  1.68725e-18 2.38619e-17 2.86214e-17 3.32477e-17 7.19708e-17
2 76 1 1  0.0668093 0.0732793 0.0557959 0.0400996 0.0157358
2 76 2 1  3.45044e-19 6.40471e-18 1.15625e-17 1.87263e-17 1.86412e-18
2 76 3 1  1.02313e-23 1.12614e-22 1.62429e-22 3.28744e-22 1.94124e-22
2 76 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 76 5 1  2.11026e-07 1.48375e-06 9.76858e-07 1.3219e-12 4.06259e-15
2 76 6 1  5.90454e-19 2.05825e-17 2.7349e-17 4.46883e-17 3.621e-17
2 76 7 1  0.101942 0.0258867 0.0123668 0.00482043 0.00128576
2 76 8 1  6.89023e-18 5.94513e-17 7.45828e-17 6.76064e-17 3.61596e-24
2 76 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 76 10 1  1.78915e-18 2.4549e-17 2.84679e-17 3.23542e-17 7.09555e-17
2 77 1 1  0.0656768 0.075115 0.0565894 0.0393303 0.0156124
2 77 2 1  3.29933e-19 6.33503e-18 1.14585e-17 1.86072e-17 1.30179e-18
2 77 3 1  7.47499e-24 8.69525e-23 1.36816e-22 3.38865e-22 1.11082e-22
2 77 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 77 5 1  1.63142e-07 1.10661e-06 8.09223e-07 7.97215e-13 2.45234e-15
2 77 6 1  6.15697e-19 2.24477e-17 2.92979e-17 4.35242e-17 3.31369e-17
2 77 7 1  0.101771 0.0259248 0.0123347 0.00479482 0.00128112
2 77 8 1  6.8254e-18 6.01621e-17 7.3752e-17 6.80067e-17 2.66932e-24
2 77 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 77 10 1  1.77997e-18 2.50695e-17 2.93314e-17 3.23216e-17 6.98445e-17
2 78 1 1  0.0674731 0.0757893 0.0572219 0.0392351 0.0153476
2 78 2 1  3.2283e-19 6.15613e-18 1.12516e-17 1.85721e-17 9.0909e-19
2 78 3 1  5.59846e-24 6.43281e-23 1.02059e-22 2.78926e-22 1.04152e-22
2 78 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 78 5 1  1.32136e-07 8.79553e-07 6.00672e-07 4.80787e-13 1.48033e-15
2 78 6 1  6.49431e-19 2.39221e-17 3.12915e-17 4.32316e-17 3.24395e-17
2 78 7 1  0.101902 0.0259347 0.0123249 0.00477763 0.00127594
2 78 8 1  6.97373e-18 6.06171e-17 7.3732e-17 6.74524e-17 1.97051e-24
2 78 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 78 10 1  1.81771e-18 2.53664e-17 2.97059e-17 3.27892e-17 6.92454e-17
2 79 1 1  0.0622104 0.074338 0.0576714 0.0393467 0.0149715
2 79 2 1  2.93213e-19 5.8206e-18 1.09286e-17 1.86319e-17 6.34853e-19
2 79 3 1  4.9631e-24 5.31554e-23 7.59505e-23 1.7711e-22 1.42308e-22
2 79 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 79 5 1  9.71902e-08 7.63202e-07 3.61969e-07 2.89954e-13 8.93588e-16
2 79 6 1  5.70401e-19 2.25677e-17 3.24052e-17 4.28759e-17 3.50221e-17
2 79 7 1  0.100573 0.0258571 0.0123203 0.00476759 0.00127131
2 79 8 1  6.64609e-18 6.06126e-17 7.44298e-17 6.57105e-17 1.45464e-24
2 79 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 79 10 1  1.71832e-18 2.47902e-17 2.99222e-17 3.32234e-17 6.92177e-17
2 80 1 1  0.062161 0.0716081 0.0563141 0.0392738 0.0145017
2 80 2 1  2.78579e-19 5.41565e-18 1.03316e-17 1.76583e-17 1.4814e-18
2 80 3 1  4.51657e-24 4.77606e-23 6.61556e-23 1.17514e-22 1.50765e-22
2 80 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 80 5 1  7.2568e-08 6.11459e-07 2.18125e-07 1.74866e-13 5.39406e-16
2 80 6 1  5.30552e-19 2.09021e-17 3.04663e-17 4.1599e-17 3.9846e-17
2 80 7 1  0.100068 0.0256794 0.0122816 0.0047595 0.00126762
2 80 8 1  6.67452e-18 5.97392e-17 7.5051e-17 6.2833e-17 1.07383e-24
2 80 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 80 10 1  1.71107e-18 2.41868e-17 2.9091e-17 3.31249e-17 6.95728e-17
2 81 1 1  0.0548864 0.0679444 0.054706 0.03869 0.0141041
2 81 2 1  2.57457e-19 5.02766e-18 9.67858e-18 1.60159e-17 2.78871e-18
2 81 3 1  3.87591e-24 4.00833e-23 5.46642e-23 9.53137e-23 1.36567e-22
2 81 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 81 5 1  4.98911e-08 4.47832e-07 1.58117e-07 1.05459e-13 3.25607e-16
2 81 6 1  4.184e-19 1.67545e-17 2.75536e-17 3.9619e-17 4.36371e-17
2 81 7 1  0.0978067 0.0254092 0.0122163 0.00474617 0.00126436
2 81 8 1  6.18054e-18 5.86045e-17 7.53132e-17 6.01944e-17 7.92707e-25
2 81 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 81 10 1  1.57268e-18 2.29504e-17 2.83667e-17 3.25649e-17 6.9707e-17
2 82 1 1  0.0588091 0.0656023 0.0519669 0.0377739 0.0142177
2 82 2 1  2.63925e-19 4.90501e-18 9.12676e-18 1.53839e-17 2.45991e-18
2 82 3 1  3.4478e-24 3.74936e-23 5.21122e-23 8.71966e-23 1.02217e-22
2 82 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 82 5 1  3.70811e-08 3.19802e-07 1.35335e-07 6.36003e-14 1.96549e-16
2 82 6 1  4.99639e-19 1.76904e-17 2.44806e-17 3.79831e-17 4.06044e-17
2 82 7 1  0.0985963 0.0251666 0.0121034 0.00472362 0.00126069
2 82 8 1  6.3893e-18 5.64802e-17 7.32168e-17 6.13018e-17 5.85181e-25
2 82 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 82 10 1  1.66013e-18 2.28972e-17 2.71077e-17 3.15706e-17 6.90918e-17
2 83 1 1  0.0613147 0.0679849 0.051154 0.0365055 0.0139394
2 83 2 1  2.68229e-19 4.92283e-18 8.85442e-18 1.44981e-17 2.59999e-18
2 83 3 1  3.14919e-24 3.31402e-23 4.52734e-23 7.5049e-23 8.9652e-23
2 83 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 83 5 1  2.70981e-08 2.54282e-07 8.15539e-08 3.83563e-14 1.18645e-16
2 83 6 1  5.2435e-19 1.87647e-17 2.49827e-17 3.51841e-17 4.0151e-17
2 83 7 1  0.0986 0.0251371 0.0120192 0.00469184 0.00125566
2 83 8 1  6.62284e-18 5.7468e-17 7.20221e-17 6.04607e-17 4.31984e-25
2 83 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 83 10 1  1.719e-18 2.37562e-17 2.74847e-17 3.08035e-17 6.81977e-17
2 84 1 1  0.0616684 0.0697278 0.0521288 0.0359374 0.0137954
2 84 2 1  2.61417e-19 4.92853e-18 8.80527e-18 1.45164e-17 1.81568e-18
2 84 3 1  2.68323e-24 2.92604e-23 4.15317e-23 6.90679e-23 7.1911e-23
2 84 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 84 5 1  1.89546e-08 1.94745e-07 5.46314e-08 2.3132e-14 7.1619e-17
2 84 6 1  5.56455e-19 2.0079e-17 2.63483e-17 3.50287e-17 3.73097e-17
2 84 7 1  0.0986038 0.0251259 0.0119755 0.00466295 0.00124933
2 84 8 1  6.67349e-18 5.8448e-17 7.16147e-17 6.08554e-17 3.18894e-25
2 84 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 84 10 1  1.73728e-18 2.42952e-17 2.83083e-17 3.10436e-17 6.71879e-17
2 85 1 1  0.0611722 0.0700086 0.0530152 0.0360214 0.0136471
2 85 2 1  2.49436e-19 4.79765e-18 8.72713e-18 1.45217e-17 1.26796e-18
2 85 3 1  2.21806e-24 2.44446e-23 3.56611e-23 6.19257e-23 6.07725e-23
2 85 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 85 5 1  1.36966e-08 1.41702e-07 4.12697e-08 1.39505e-14 4.32321e-17
2 85 6 1  5.73098e-19 2.11225e-17 2.79448e-17 3.57928e-17 3.54663e-17
2 85 7 1  0.0983926 0.0251071 0.011953 0.00464158 0.00124275
2 85 8 1  6.64713e-18 5.88222e-17 7.18457e-17 6.10031e-17 2.35409e-25
2 85 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 85 10 1  1.73316e-18 2.44113e-17 2.87799e-17 3.16413e-17 6.66932e-17
2 86 1 1  0.0591999 0.0688194 0.053102 0.0362035 0.0132608
2 86 2 1  2.30929e-19 4.5292e-18 8.47087e-18 1.39014e-17 1.69898e-18
2 86 3 1  1.79352e-24 1.95288e-23 2.88028e-23 4.86522e-23 6.08379e-23
2 86 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 86 5 1  9.93454e-09 1.05625e-07 2.48694e-08 8.4133e-15 2.60966e-17
2 86 6 1  5.32319e-19 2.08332e-17 2.8751e-17 3.60448e-17 3.7843e-17
2 86 7 1  0.0976831 0.0250326 0.0119338 0.00462684 0.00123682
2 86 8 1  6.54153e-18 5.87625e-17 7.28334e-17 5.8969e-17 1.73781e-25
2 86 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 86 10 1  1.68847e-18 2.4059e-17 2.87892e-17 3.20349e-17 6.68895e-17
2 87 1 1  0.0566685 0.0668121 0.0522623 0.0361388 0.0128579
2 87 2 1  2.23887e-19 4.24752e-18 8.02109e-18 1.28795e-17 2.56845e-18
2 87 3 1  1.66529e-24 1.69298e-23 2.22479e-23 3.74385e-23 5.89329e-23
2 87 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 87 5 1  7.00544e-09 7.68163e-08 1.49865e-08 5.07392e-15 1.5753e-17
2 87 6 1  4.64327e-19 1.77834e-17 2.72258e-17 3.58253e-17 4.17115e-17
2 87 7 1  0.0962655 0.0248447 0.011896 0.00461467 0.00123184
2 87 8 1  6.40816e-18 5.85522e-17 7.3773e-17 5.62648e-17 1.28286e-25
2 87 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 87 10 1  1.63876e-18 2.3338e-17 2.8236e-17 3.19936e-17 6.73296e-17
2 88 1 1  0.0566819 0.0652021 0.0510108 0.0358387 0.0129839
2 88 2 1  2.18778e-19 4.14054e-18 7.6668e-18 1.30102e-17 1.79365e-18
2 88 3 1  1.4571e-24 1.5624e-23 2.15622e-23 3.33112e-23 4.65683e-23
2 88 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 88 5 1  4.73538e-09 5.72351e-08 9.03098e-09 3.05999e-15 9.50913e-18
2 88 6 1  4.87983e-19 1.77985e-17 2.51548e-17 3.53055e-17 4.02099e-17
2 88 7 1  0.0961873 0.0246455 0.0118215 0.00459863 0.00122746
2 88 8 1  6.36287e-18 5.73806e-17 7.29487e-17 5.7214e-17 9.47015e-26
2 88 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 88 10 1  1.64509e-18 2.31258e-17 2.75997e-17 3.15112e-17 6.72191e-17
2 89 1 1  0.061855 0.0672949 0.0503849 0.0353054 0.0131171
2 89 2 1  2.23891e-19 4.11893e-18 7.4446e-18 1.28671e-17 1.25258e-18
2 89 3 1  1.37851e-24 1.452e-23 1.95719e-23 3.39591e-23 3.39447e-23
2 89 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 89 5 1  3.24179e-09 3.96437e-08 8.02436e-09 1.84543e-15 5.74009e-18
2 89 6 1  5.62219e-19 1.93778e-17 2.53345e-17 3.48981e-17 3.7456e-17
2 89 7 1  0.0968945 0.024609 0.0117514 0.00457596 0.00122285
2 89 8 1  6.73092e-18 5.78562e-17 7.18365e-17 5.84973e-17 6.99093e-26
2 89 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 89 10 1  1.75416e-18 2.39729e-17 2.76422e-17 3.10478e-17 6.6753e-17
2 90 1 1  0.0656087 0.071688 0.052043 0.0351958 0.0133791
2 90 2 1  2.26341e-19 4.18857e-18 7.40768e-18 1.25166e-17 8.74724e-19
2 90 3 1  1.10577e-24 1.24948e-23 1.84436e-23 3.79838e-23 1.94239e-23
2 90 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 90 5 1  2.46349e-09 2.42621e-08 1.07558e-08 1.11295e-15 3.46495e-18
2 90 6 1  6.485e-19 2.23927e-17 2.78034e-17 3.78293e-17 3.10522e-17
2 90 7 1  0.0977374 0.0247127 0.0117263 0.00455404 0.00121763
2 90 8 1  6.99712e-18 5.96508e-17 7.14215e-17 6.0953e-17 5.16075e-26
2 90 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 90 10 1  1.83367e-18 2.52449e-17 2.88299e-17 3.13237e-17 6.60639e-17
2 91 1 1  0.066143 0.0744001 0.0546549 0.035931 0.0135776
2 91 2 1  2.20232e-19 4.18865e-18 7.45201e-18 1.22653e-17 6.10855e-19
2 91 3 1  8.11566e-25 9.53335e-24 1.51688e-23 3.50156e-23 1.43289e-23
2 91 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 91 5 1  2.0238e-09 1.58395e-08 1.03612e-08 6.71198e-16 2.09158e-18
2 91 6 1  7.09792e-19 2.55572e-17 3.16156e-17 4.23032e-17 2.57745e-17
2 91 7 1  0.0981175 0.0248511 0.0117484 0.00454159 0.0012125
2 91 8 1  7.02177e-18 6.09839e-17 7.22013e-17 6.28641e-17 3.8097e-26
2 91 9 1  64.7048 27.0476 18.7847 12.1111 11.191
2 91 10 1  1.84205e-18 2.5857e-17 3.00724e-17 3.23774e-17 6.58718e-17
2 92 1 1  0.0645379 0.0743905 0.0562189 0.0369953 0.013459
2 92 2 1  2.06937e-19 4.02562e-18 7.37837e-18 1.18106e-17 9.73562e-19
2 92 3 1  6.67435e-25 7.35595e-24 1.10831e-23 2.4476e-23 1.85857e-23
2 92 4 1  6.4492e-15 1.33974e-14 9.07252e-15 6.10017e-15 1.21328e-14
2 92 5 1  1.65001e-09 1.20852e-08 7.33512e-09 4.04788e-16 1.26256e-18
2 92 6 1  6.55085e-19 2.57152e-17 3.46983e-17 4.31675e-17 2.99998e-17
2 92 7 1  0.0976538 0.0249058 0.0117888 0.0045411 0.00120857
